REST_ID,URL,COORD1,COORD2
11725,https://www.zomato.com/jaipur/rose-sweet-caterers-vaishali-nagar/info,26.9013643321,75.7388368249
11726,https://www.zomato.com/kolkata/sanjib-hotel-restaurant-sector-4-salt-lake/info,22.5591663536,88.4140332788
11727,https://www.zomato.com/kolkata/ufc-fried-chicken-ruby-hospital-area/info,22.5562199583,88.3564613387
11728,https://www.zomato.com/kolkata/nepal-chandra-halwai-maniktala/info,22.5857798286,88.3666939661
11729,https://www.zomato.com/kolkata/delhicius-restaurant-cafe-new-town/info,22.6265087977,88.4441276640
11730,https://www.zomato.com/kolkata/babul-dum-dum/info,22.6482569869,88.4355315194
11731,https://www.zomato.com/kolkata/swaad-belur-howrah/info,22.6363434247,88.3515096456
11732,https://www.zomato.com/kolkata/area-40-tollygunge/info,22.4804912663,88.3571516722
11733,https://www.zomato.com/kolkata/cinnabon-kasba/info,22.5152007552,88.3933286369
11734,https://www.zomato.com/kolkata/chennai-square-sector-3-salt-lake/info,22.5734574592,88.4140185267
11735,https://www.zomato.com/kolkata/maa-bhabatarini-sweets-khardah/info,22.7265378293,88.3871082589
11736,https://www.zomato.com/kolkata/ashrafia-tea-wellesley/info,22.5517231473,88.3578681573
11737,https://www.zomato.com/kolkata/chennai-express-jodhpur-park/info,22.5052592925,88.3671043441
11738,https://www.zomato.com/kolkata/hungree-bites-new-town/info,22.5732912092,88.4796947613
11739,https://www.zomato.com/kolkata/the-belly-gong-kasba/info,22.5155563141,88.3892218396
11740,https://www.zomato.com/kolkata/fiesta-ichapur/info,22.5801261760,88.3046900108
11741,https://www.zomato.com/lucknow/moonlight-spread-for-hungry-howlers-aliganj/info,22.5801261760,88.3046900108
11742,https://www.zomato.com/lucknow/garib-nawaz-hotel-indira-nagar/info,26.8854116692,81.0063684209
11743,https://www.zomato.com/lucknow/hotel-shelter-charbagh/info,26.8854116692,81.0063684209
11744,https://www.zomato.com/lucknow/mili-restaurant-1-gomti-nagar/info,26.7988500017,81.0107973975
11745,https://www.zomato.com/lucknow/food-parking-gomti-nagar/info,26.8090790124,81.0018844530
11746,https://www.zomato.com/lucknow/kgf-kaushal-good-foods-rajajipuram/info,26.8489835532,80.8840694278
11747,https://www.zomato.com/lucknow/dawat-restaurant-charbagh/info,26.7866320889,80.9081560001
11748,https://www.zomato.com/mumbai/shuruwat-veg-food-journey-ghatkopar-west/info,19.0804832507,72.8959406912
11749,https://www.zomato.com/mumbai/pride-kitchen-hyderabadi-biryani-1-nerul-navi-mumbai/info,19.0411954019,73.0219716579
11750,https://www.zomato.com/mumbai/blossom-the-fusion-spot-ghatkopar-east/info,19.0797978894,72.9093178734
11751,https://www.zomato.com/mumbai/nischita-nxt-borivali-west/info,19.2534239932,72.8500504419
11752,https://www.zomato.com/mumbai/kokan-swad-bhandup/info,19.1414452836,72.9318021610
11753,https://www.zomato.com/mumbai/gupta-ice-cream-mazgaon/info,18.9681381094,72.8418163955
11754,https://www.zomato.com/mumbai/nothing-but-chicken-mahakali/info,19.1248609276,72.8649413958
11755,https://www.zomato.com/mumbai/poushtikk-box-near-andheri-east-station/info,19.1240734326,72.8494167700
11756,https://www.zomato.com/mumbai/pizza-bite-nalasopara/info,19.4215339227,72.8110196069
11757,https://www.zomato.com/mumbai/the-waffle-point-1-near-andheri-east-station/info,19.1215423994,72.8502385318
11758,https://www.zomato.com/mumbai/kabila-kharghar-navi-mumbai/info,19.0431661000,73.0634785000
11759,https://www.zomato.com/mumbai/oh-calcutta-tardeo/info,18.9723141921,72.8155609220
11760,https://www.zomato.com/mumbai/dcrepes-cafe-vasant-vihar-thane-west/info,19.2264045549,72.9705989733
11761,https://www.zomato.com/mumbai/xotik-cafe-malad-east/info,19.1817710947,72.8534213081
11762,https://www.zomato.com/pune/oriental-fusion-restaurant-ramee-grand-hotel-shivaji-nagar/info,18.5204650213,73.8436596841
11763,https://www.zomato.com/pune/hotel-satvik-pure-veg-bt-kawade-road/info,18.5176063303,73.9068719745
11764,https://www.zomato.com/pune/khandesh-jalgaon-mh-19-warje/info,18.4867674550,73.7975119427
11765,https://www.zomato.com/pune/koliwada-veg-non-veg-karve-nagar/info,18.4886171047,73.8137057796
11766,https://www.zomato.com/pune/banjara-hills-bavdhan/info,18.5078377160,73.7834112346
11767,https://www.zomato.com/pune/famous-biryani-salunkhe-vihar-road/info,18.4817039488,73.8980287313
11768,https://www.zomato.com/pune/hotel-sarja-katraj/info,18.4427470927,73.8351118192
11769,https://www.zomato.com/pune/royal-punjab-katraj/info,18.4413008840,73.8601609692
11770,https://www.zomato.com/pune/caramellas-1-pimpri/info,18.6195549422,73.8045926392
11771,https://www.zomato.com/pune/premio-mundhwa/info,18.5333380000,73.9152320000
11772,https://www.zomato.com/pune/m-the-world-cuisine-restaurant-magarpatta/info,18.5093421813,73.9284144714
11773,https://www.zomato.com/pune/kwality-walls-swirls-kothrud/info,18.5032294936,73.8199995831
11774,https://www.zomato.com/pune/wynkk-the-lounge-pune-university/info,18.5429850785,73.8384944201
11775,https://www.zomato.com/pune/bread-square-koregaon-park/info,18.5401645914,73.8915173337
11776,https://www.zomato.com/ncr/pizza-house-vasant-kunj-new-delhi/info,28.5211983243,77.1718690172
11777,https://www.zomato.com/ncr/thakur-food-point-dlf-phase-3-gurgaon/info,28.4935624258,77.0950917900
11778,https://www.zomato.com/ncr/sharmaz-fast-food-centre-vasant-kunj-new-delhi/info,28.5197810558,77.1728198603
11779,https://www.zomato.com/ncr/sanjay-fast-food-vasant-kunj-new-delhi/info,28.5195604068,77.1690191701
11780,https://www.zomato.com/ncr/new-sher-e-punjab-hotel-delhi-cantt-new-delhi/info,28.5952518303,77.1211481094
11781,https://www.zomato.com/ncr/sai-eating-point-laxmi-nagar-new-delhi/info,28.5952518303,77.1211481094
11782,https://www.zomato.com/ncr/sr-caterers-pitampura-new-delhi/info,28.7055986739,77.1470612660
11783,https://www.zomato.com/ncr/chirag-fast-food-corner-vasant-kunj-new-delhi/info,28.5196679327,77.1718405187
11784,https://www.zomato.com/ncr/adhikari-rasoi-vasant-kunj-new-delhi/info,28.5211777032,77.1722797304
11785,https://www.zomato.com/ncr/r-k-chinese-fast-food-vasant-kunj-new-delhi/info,28.5197468832,77.1646123007
11786,https://www.zomato.com/ncr/shama-chicken-corner-delhi-cantt-new-delhi/info,28.5963754729,77.1232083812
11787,https://www.zomato.com/ncr/faruk-bakery-badkal-lake-faridabad/info,28.5963754729,77.1232083812
11788,https://www.zomato.com/ncr/the-swad-dlf-phase-3-gurgaon/info,28.4927459077,77.0945405960
11789,https://www.zomato.com/ncr/desi-chef-jasola-new-delhi/info,28.5547170152,77.2780623659
11790,https://www.zomato.com/ncr/new-uttrakhand-restaurant-dlf-phase-3-gurgaon/info,28.4914302129,77.0993497968
11791,https://www.zomato.com/ncr/new-taste-of-punjabi-family-restaurants-sector-53-gurgaon/info,28.4382751122,77.0875189081
11792,https://www.zomato.com/ncr/mr-mrs-biryani-sarita-vihar-new-delhi/info,28.5079233901,77.3197425529
11793,https://www.zomato.com/ncr/jaison-restaurant-golf-course-road-gurgaon/info,28.4250849916,77.1056875214
11794,https://www.zomato.com/ncr/taza-dairy-laxmi-nagar-new-delhi/info,28.6364066330,77.2730137780
11795,https://www.zomato.com/ncr/nikhails-chicken-corner-tagore-garden-new-delhi/info,28.6537741687,77.1151171625
11796,https://www.zomato.com/ncr/saini-sudh-bhojanalya-nit-faridabad/info,28.3827108193,77.2973239794
11797,https://www.zomato.com/ncr/superwomans-kitchen-sector-16-noida/info,28.3827108193,77.2973239794
11798,https://www.zomato.com/ncr/maa-annapurna-rasoi-palam-new-delhi/info,28.5932538541,77.0950847492
11799,https://www.zomato.com/ncr/why-wait-tagore-garden-new-delhi/info,28.6487258895,77.1165772900
11800,https://www.zomato.com/ncr/lailas-sarita-vihar-new-delhi/info,28.5689044606,77.2843042016
11801,https://www.zomato.com/ncr/superwomans-kitchen-beta-2-greater-noida/info,28.4835911019,77.5171310082
11802,https://www.zomato.com/ncr/ahujas-punjabi-tadka-shahdara-new-delhi/info,28.6697232859,77.2954695672
11803,https://www.zomato.com/ncr/akarshan-foods-sector-125-noida/info,28.5410813786,77.3346982151
11804,https://www.zomato.com/ncr/biryani-uncle-dlf-phase-2-gurgaon/info,28.4701799871,77.0417738333
11805,https://www.zomato.com/ncr/punjabi-chaap-nangloi-new-delhi/info,28.6495270751,77.0668451115
11806,https://www.zomato.com/ncr/sati-foods-nangloi-new-delhi/info,28.6930858170,77.0820451900
11807,https://www.zomato.com/ncr/the-rasoi-1-jasola-new-delhi/info,28.5396640829,77.2898935899
11808,https://www.zomato.com/ncr/chilli-square-raj-nagar-ghaziabad/info,28.6933981567,77.4551649392
11809,https://www.zomato.com/ncr/avi-grillz-chilliez-shahdara-new-delhi/info,28.6904211864,77.2803164274
11810,https://www.zomato.com/ncr/mp-dhaba-bhojan-wale-lado-sarai-new-delhi/info,28.5276884694,77.1929498389
11811,https://www.zomato.com/ncr/delhi-food-junction-1-lado-sarai-new-delhi/info,28.5240015787,77.1944113076
11812,https://www.zomato.com/ncr/the-great-chinese-food-mukherjee-nagar-new-delhi/info,28.7094097573,77.2190356627
11813,https://www.zomato.com/ncr/ravis-chinese-fast-food-mukherjee-nagar-new-delhi/info,28.7199889030,77.2145389393
11814,https://www.zomato.com/ncr/the-kebab-company-sector-72-noida/info,28.5889530865,77.3807775602
11815,https://www.zomato.com/ncr/khalsa-tiffin-mukherjee-nagar-new-delhi/info,28.7106486236,77.2145218402
11816,https://www.zomato.com/ncr/tadoori-gali-indirapuram-ghaziabad/info,28.6413572254,77.3773879185
11817,https://www.zomato.com/ncr/ecomeals-gaur-city-2-greater-noida/info,28.6253589000,77.4239596000
11818,https://www.zomato.com/ncr/kartik-fast-food-corner-khanpur-new-delhi/info,28.5160455739,77.2269760072
11819,https://www.zomato.com/ncr/king-dhaba-khanpur-new-delhi/info,28.5163911410,77.2270490974
11820,https://www.zomato.com/ncr/yummy-food-corner-dlf-phase-5-gurgaon/info,28.4505807133,77.0957187563
11821,https://www.zomato.com/ncr/b-m-food-caterers-khanpur-new-delhi/info,28.5193992650,77.2280733660
11822,https://www.zomato.com/ncr/zaika-restaurant-1-khanpur-new-delhi/info,28.5122038993,77.2326760367
11823,https://www.zomato.com/ncr/sai-ki-rasoi-mukherjee-nagar-new-delhi/info,28.7104489592,77.2097180039
11824,https://www.zomato.com/ncr/velvet-pastry-shop-khanpur-new-delhi/info,28.5146556344,77.2304685786
11825,https://www.zomato.com/ncr/the-tawas-mayapuri-new-delhi/info,28.5146556344,77.2304685786
11826,https://www.zomato.com/ncr/veer-teja-chinese-fast-food-kamla-nagar-new-delhi/info,28.6765672497,77.2021615505
11827,https://www.zomato.com/ncr/krishna-bakery-khanpur-new-delhi/info,28.5126935438,77.2293943539
11828,https://www.zomato.com/ncr/mehak-bhojnalya-sector-5-gurgaon/info,28.4858943911,77.0196640491
11829,https://www.zomato.com/ncr/desi-chinese-fast-food-khanpur-new-delhi/info,28.5044656229,77.2354082018
11830,https://www.zomato.com/ncr/grill-hut-sector-5-gurgaon/info,28.4801472727,77.0204187557
11831,https://www.zomato.com/ncr/uttaranchal-bhojnalya-mohan-nagar-ghaziabad/info,28.6772955675,77.3901294172
11832,https://www.zomato.com/ncr/pizza-street-1-saket-new-delhi/info,28.5215203076,77.2389540821
11833,https://www.zomato.com/ncr/hotel-manan-2-govind-puram-ghaziabad/info,28.7169233015,77.4621815979
11834,https://www.zomato.com/ncr/biencibo-1-kaushambi-ghaziabad/info,28.6435184753,77.3249161989
11835,https://www.zomato.com/ncr/bhua-bhatija-dhaba-uttam-nagar-new-delhi/info,28.6235729652,77.0646698400
11836,https://www.zomato.com/ncr/aggarwal-sweets-sector-49-faridabad/info,28.3999249468,77.2757801414
11837,https://www.zomato.com/ncr/moms-magic-sector-57-gurgaon/info,28.4237327765,77.0848239586
11838,https://www.zomato.com/ncr/badshai-kitchen-kavi-nagar-ghaziabad/info,28.6596618534,77.4735947326
11839,https://www.zomato.com/ncr/new-rasoi-palam-new-delhi/info,28.6068806700,77.1020584926
11840,https://www.zomato.com/ncr/desi-tadka-delights-sector-72-noida/info,28.5727864678,77.3988130689
11841,https://www.zomato.com/ncr/chinese-food-corner-govind-puram-ghaziabad/info,28.6775685383,77.5007390231
11842,https://www.zomato.com/ncr/baansu-catters-kamla-nagar-new-delhi/info,28.6728964627,77.1794747561
11843,https://www.zomato.com/ncr/hotel-raj-restaurant-karol-bagh-new-delhi/info,28.6625558535,77.1845407784
11844,https://www.zomato.com/ncr/new-tasty-hauz-khas-new-delhi/info,28.5605563645,77.2093042731
11845,https://www.zomato.com/ncr/baniya-ki-rasoi-rohini-new-delhi/info,28.7003779112,77.0928099006
11846,https://www.zomato.com/ncr/blessing-hauz-khas-new-delhi/info,28.5621712648,77.2108019516
11847,https://www.zomato.com/ncr/the-famous-dhaba-hauz-khas-new-delhi/info,28.5632151651,77.2141758353
11848,https://www.zomato.com/ncr/dr-mess-hauz-khas-new-delhi/info,28.5603793836,77.2100847960
11849,https://www.zomato.com/ncr/oodles-sector-38-noida/info,28.5669904936,77.3254251480
11850,https://www.zomato.com/ncr/pizza-junction-sector-38-noida/info,28.5670043332,77.3254214600
11851,https://www.zomato.com/ncr/empire-pizza-restaurant-govind-puram-ghaziabad/info,28.7258402299,77.4706463143
11852,https://www.zomato.com/ncr/mr-singhs-bakery-pandav-nagar-new-delhi/info,28.6240726865,77.2847159207
11853,https://www.zomato.com/ncr/the-royal-food-junction-ambedkar-road-ghaziabad/info,28.6685465945,77.4314679578
11854,https://www.zomato.com/ncr/harshita-rasoi-munirka-new-delhi/info,28.5549844149,77.1735504270
11855,https://www.zomato.com/ncr/special-muradabadi-chicken-corner-munirka-new-delhi/info,28.5561667966,77.1734676138
11856,https://www.zomato.com/ncr/nainy-delivers-sector-125-noida/info,28.5493600000,77.3583500000
11857,https://www.zomato.com/ncr/fast-fresh-food-corner-khanpur-new-delhi/info,28.5001185044,77.2264097258
11858,https://www.zomato.com/ncr/mitran-da-dhaba-2-tilak-nagar-new-delhi/info,28.6469428398,77.0876030624
11859,https://www.zomato.com/ncr/aahil-chicken-khanpur-new-delhi/info,28.4987592934,77.2321845219
11860,https://www.zomato.com/ncr/taste-point-new-friends-colony-new-delhi/info,28.5772886983,77.2621126100
11861,https://www.zomato.com/ncr/siya-tiffin-service-munirka-new-delhi/info,28.5588504446,77.1707263961
11862,https://www.zomato.com/ncr/wow-chinese-restaurant-khanpur-new-delhi/info,28.4988683138,77.2367295250
11863,https://www.zomato.com/ncr/hotel-luxury-inn-sector-12-gurgaon/info,28.4426887490,77.0092460141
11864,https://www.zomato.com/ncr/uttam-chicken-corner-shastri-nagar-ghaziabad/info,28.6630630381,77.4632517993
11865,https://www.zomato.com/ncr/ginger-moon-chinese-fast-food-vijay-nagar-new-delhi/info,28.7214984420,77.2139686346
11866,https://www.zomato.com/ncr/king-al-bank-pratap-vihar-ghaziabad/info,28.6474807002,77.4105135351
11867,https://www.zomato.com/ncr/tasty-tiffin-sector-7-dwarka-new-delhi/info,28.5851296744,77.0716375485
11868,https://www.zomato.com/ncr/anju-restaurant-munirka-new-delhi/info,28.5567616636,77.1712340042
11869,https://www.zomato.com/ncr/food-lovers-rohini-new-delhi/info,28.7090154225,77.1069052443
11870,https://www.zomato.com/ncr/neemas-kitchen-vasundhara-ghaziabad/info,28.6569999030,77.3508139327
11871,https://www.zomato.com/ncr/sonu-chinese-point-azadpur-new-delhi/info,28.7198583536,77.1745176986
11872,https://www.zomato.com/ncr/pappu-indian-chinese-restaurant-munirka-new-delhi/info,28.5546165929,77.1699287742
11873,https://www.zomato.com/ncr/muskan-restaurant-munirka-new-delhi/info,28.5528239941,77.1698731184
11874,https://www.zomato.com/ncr/janta-chinese-fast-food-palam-new-delhi/info,28.5839702878,77.0909859985
11875,https://www.zomato.com/ncr/laiba-food-family-restaurant-zakir-nagar-new-delhi/info,28.5681427059,77.2861146927
11876,https://www.zomato.com/ncr/char-yaar-zakir-nagar-new-delhi/info,28.5699745003,77.2862984240
11877,https://www.zomato.com/ncr/indians-shastri-nagar-ghaziabad/info,28.6663029014,77.4801765382
11878,https://www.zomato.com/ncr/sai-chinese-food-azadpur-new-delhi/info,28.7127330000,77.1771050000
11879,https://www.zomato.com/ncr/new-modern-pizza-zakir-nagar-new-delhi/info,28.5654413326,77.2842730209
11880,https://www.zomato.com/ncr/chefs-tandoor-sushant-lok-gurgaon/info,28.4545673007,77.0839978382
11881,https://www.zomato.com/ncr/3-needs-munirka-new-delhi/info,28.5605275058,77.1991688758
11882,https://www.zomato.com/ncr/rana-hotel-moti-nagar-new-delhi/info,28.6553711608,77.1316771209
11883,https://www.zomato.com/ncr/shiva-jharkhand-dhaba-azadpur-new-delhi/info,28.7623130036,77.1858590841
11884,https://www.zomato.com/ncr/the-great-chinese-fast-food-corner-lado-sarai-new-delhi/info,28.5227749431,77.1963589266
11885,https://www.zomato.com/ncr/its-pizza-day-mayur-vihar-phase-2-new-delhi/info,28.6229378624,77.3097821698
11886,https://www.zomato.com/ncr/amazing-fast-food-sector-27-noida/info,28.5739271335,77.3244964331
11887,https://www.zomato.com/ncr/new-apna-dhaba-azadpur-new-delhi/info,28.7626874454,77.1845263615
11888,https://www.zomato.com/ncr/himalaya-hut-ghar-ki-rasoi-gaur-city-1-greater-noida/info,28.6103762823,77.4414769560
11889,https://www.zomato.com/ncr/tias-kitchen-vasundhara-enclave-new-delhi/info,28.6014892637,77.3147348687
11890,https://www.zomato.com/ncr/jai-shree-1-azadpur-new-delhi/info,28.7609936292,77.1885979548
11891,https://www.zomato.com/ncr/cool-cafe-1-mayur-vihar-phase-2-new-delhi/info,28.6197778894,77.3008014634
11892,https://www.zomato.com/ncr/gogaji-chhole-bhature-sector-62-noida/info,28.6112063112,77.3542733118
11893,https://www.zomato.com/ncr/cafe-daftar-paschim-vihar-new-delhi/info,28.6841655084,77.1275404841
11894,https://www.zomato.com/ncr/annapurna-rasoi-rohini-new-delhi/info,28.7411921946,77.1385714039
11895,https://www.zomato.com/ncr/swaad-santusthi-qutab-institutional-area-new-delhi/info,28.5417213939,77.1857021749
11896,https://www.zomato.com/ncr/family-dhaba-azadpur-new-delhi/info,28.7515068105,77.1988265589
11897,https://www.zomato.com/ncr/muradabadi-mashoor-biryani-trilokpuri-new-delhi/info,28.6049238299,77.3054326326
11898,https://www.zomato.com/ncr/winni-cakes-lajpat-nagar-2-new-delhi/info,28.5688588203,77.2414790466
11899,https://www.zomato.com/ncr/aggarwal-sweets-snacks-azadpur-new-delhi/info,28.7444963689,77.1981720999
11900,https://www.zomato.com/ncr/nityam-chaap-corner-karol-bagh-new-delhi/info,28.6441466860,77.2007889301
11901,https://www.zomato.com/ncr/amsha-food-zone-jangpura-new-delhi/info,28.5798081084,77.2603312880
11902,https://www.zomato.com/ncr/kirti-kitchen-vasundhara-ghaziabad/info,28.6659716533,77.3816465959
11903,https://www.zomato.com/ncr/govind-chaap-corner-rohini-new-delhi/info,28.7256982212,77.0952862501
11904,https://www.zomato.com/ncr/yum-fast-food-trilokpuri-new-delhi/info,28.6044984891,77.3038632050
11905,https://www.zomato.com/ncr/ahuja-food-court-sector-7-dwarka-new-delhi/info,28.5853269279,77.0698827133
11906,https://www.zomato.com/ncr/pizza-the-hub-sector-125-noida/info,28.5415075650,77.3372023925
11907,https://www.zomato.com/ncr/tanvi-fast-food-new-palam-vihar-gurgaon/info,28.4965331902,77.0124753937
11908,https://www.zomato.com/ncr/delhi-saffron-palam-vihar-gurgaon/info,28.5008082686,77.0321916416
11909,https://www.zomato.com/ncr/anku-punjabi-vaishno-dhaba-mayur-vihar-new-delhi/info,28.5957087071,77.3115004599
11910,https://www.zomato.com/ncr/shri-food-corner-sector-7-dwarka-new-delhi/info,28.5847260398,77.0707125217
11911,https://www.zomato.com/ncr/khushi-chicken-point-sector-125-noida/info,28.5416851667,77.3404632881
11912,https://www.zomato.com/ncr/come-n-eat-sector-125-noida/info,28.5411394013,77.3343545571
11913,https://www.zomato.com/ncr/taste-@-mayur-vihar-new-delhi/info,28.5951270131,77.3117113486
11914,https://www.zomato.com/ncr/al-shifa-chicken-point-1-mayur-vihar-new-delhi/info,28.6073218959,77.3057752848
11915,https://www.zomato.com/ncr/sajid-chicken-corner-mayur-vihar-new-delhi/info,28.5892362967,77.3062745109
11916,https://www.zomato.com/ncr/apetite-pro-vasundhara-enclave-new-delhi/info,28.5913750682,77.3067180812
11917,https://www.zomato.com/ncr/the-juice-bar-omega-1-greater-noida/info,28.4570917079,77.5019782037
11918,https://www.zomato.com/ncr/lets-meat-beta-1-greater-noida/info,28.4786492928,77.5049148872
11919,https://www.zomato.com/ncr/delhi-96-food-junction-mayur-vihar-new-delhi/info,28.5897238168,77.3062912747
11920,https://www.zomato.com/ncr/soni-food-court-restaurant-mayur-vihar-new-delhi/info,28.5908801960,77.3077155277
11921,https://www.zomato.com/ncr/red-chilli-tadka-shastri-nagar-ghaziabad/info,28.6803996859,77.5050044060
11922,https://www.zomato.com/ncr/sportee-cafe-khel-gaon-marg-new-delhi/info,28.5530710783,77.2188438848
11923,https://www.zomato.com/ncr/b-h-m-kitchen-vasundhara-enclave-new-delhi/info,28.5893031247,77.3075495660
11924,https://www.zomato.com/ncr/taste-n-spice-kirti-nagar-new-delhi/info,28.6485964282,77.1280004829
11925,https://www.zomato.com/ncr/chaaplicious-sector-125-noida/info,28.5413656012,77.3343394697
11926,https://www.zomato.com/ahmedabad/navrang-fast-food-sector-16-gandhinagar/info,23.2322531436,72.6495868340
11927,https://www.zomato.com/ahmedabad/rajshthan-dalbatti-vejalpur/info,23.2322531436,72.6495868340
11928,https://www.zomato.com/ahmedabad/yogesh-khaman-house-mani-nagar/info,22.9997827154,72.6022914425
11929,https://www.zomato.com/ahmedabad/manjuben-tiffinwala-naranpura/info,23.0548978346,72.5443111360
11930,https://www.zomato.com/ahmedabad/indian-zayka-sector-16-gandhinagar/info,23.2322272640,72.6496136561
11931,https://www.zomato.com/ahmedabad/krishna-parotha-house-ghatlodia/info,23.0682631397,72.5435118377
11932,https://www.zomato.com/ahmedabad/blue-ginger-cafe-sola/info,23.0713539000,72.5150077000
11933,https://www.zomato.com/ahmedabad/wawa-fastorant-and-bakery-naroda/info,23.0755060584,72.6436527818
11934,https://www.zomato.com/ahmedabad/prince-friency-corner-mani-nagar/info,22.9943631727,72.6075194031
11935,https://www.zomato.com/ahmedabad/ravi-food-point-1-airport-gandhinagar-highway-gandhinagar/info,23.1784147058,72.6365811378
11936,https://www.zomato.com/ahmedabad/patel-fast-food-sector-16-gandhinagar/info,23.2315014025,72.6489199698
11937,https://www.zomato.com/ahmedabad/jalaram-kathyavadi-parotha-house-gota/info,23.0928438625,72.5303623080
11938,https://www.zomato.com/ahmedabad/kinaara-restaurant-mani-nagar/info,23.0104683913,72.6004464179
11939,https://www.zomato.com/ahmedabad/bellezoe-sweets-bodakdev/info,23.0314518241,72.5613334402
11940,https://www.zomato.com/ahmedabad/navabs-airport-gandhinagar-highway-gandhinagar/info,23.1832233723,72.6291701943
11941,https://www.zomato.com/bangalore/just-yum-2-sarjapur-road-bangalore/info,12.8990494053,77.7134133875
11942,https://www.zomato.com/bangalore/axomi-taste-of-assam-koramangala-7th-block/info,12.9364238344,77.6149132848
11943,https://www.zomato.com/bangalore/the-mylapore-cafe-hsr/info,12.9180389467,77.6382374391
11944,https://www.zomato.com/bangalore/mdp-coffee-house-thippasandra-bangalore/info,12.9729213073,77.6481140032
11945,https://www.zomato.com/bangalore/bread-and-circus-shanti-nagar/info,12.9600652505,77.5876238197
11946,https://www.zomato.com/bangalore/the-c@fe-kanakapura-road-bangalore/info,12.8198547566,77.5140320510
11947,https://www.zomato.com/bangalore/karnataka-biryani-point-rajajinagar-bangalore/info,12.9915556593,77.5637310371
11948,https://www.zomato.com/bangalore/churn-1-new-bel-road-bangalore/info,13.0341351270,77.5696863617
11949,https://www.zomato.com/bangalore/plated-new-bel-road/info,13.0278892270,77.5732109696
11950,https://www.zomato.com/bangalore/chai-resto-1-jeevan-bhima-nagar-bangalore/info,12.9679597087,77.6525329426
11951,https://www.zomato.com/bangalore/donne-biriyani-house-nagawara-bangalore/info,13.0409174974,77.6226269826
11952,https://www.zomato.com/bangalore/aami-bangali-koramangala-5th-block-bangalore/info,12.9337381260,77.6191310585
11953,https://www.zomato.com/chandigarh/breakfast-4-u-dhakoli-zirakpur/info,30.6543590866,76.8512742966
11954,https://www.zomato.com/bangalore/alankar-restaurant-marathahalli-bangalore/info,12.9391876102,77.6895809546
11955,https://www.zomato.com/bangalore/aramane-donne-biryani-jp-nagar-bangalore/info,12.9130220074,77.5860191882
11956,https://www.zomato.com/bangalore/lord-of-combos-electronic-city-bangalore/info,12.8401241974,77.6533010602
11957,https://www.zomato.com/chandigarh/four-spicy-foodyz-den-vip-road-zirakpur/info,30.6370913184,76.8137974665
11958,https://www.zomato.com/chandigarh/firangi-takeout-chandigarh-road-zirakpur/info,30.6740235785,76.8247646838
11959,https://www.zomato.com/chandigarh/after-hours-sector-35/info,30.7214584310,76.7599742487
11960,https://www.zomato.com/chandigarh/winni-cakes-kharar-road-mohali/info,30.7584419773,76.6693501174
11961,https://www.zomato.com/chandigarh/combo-trail-dhakoli-zirakpur/info,30.6561980618,76.8409917131
11962,https://www.zomato.com/chandigarh/satyam-phase-1-mohali/info,30.7301295426,76.7206691578
11963,https://www.zomato.com/chandigarh/deep-dana-pani-dhaba-sector-70-mohali/info,30.6994653113,76.7105592415
11964,https://www.zomato.com/chandigarh/mandys-food-plaza-sector-71-mohali/info,30.7139409727,76.6993331909
11965,https://www.zomato.com/chandigarh/puran-sweet-sector-46/info,30.7093960865,76.7615681514
11966,https://www.zomato.com/chandigarh/black-tan-sector-36/info,30.7310664694,76.7549474537
11967,https://www.zomato.com/chandigarh/damini-fresh-food-phase-7-mohali/info,30.7057160909,76.7246401683
11968,https://www.zomato.com/chandigarh/rotiewrap-phase-9-mohali/info,30.6942471296,76.7325660959
11969,https://www.zomato.com/chandigarh/garcha-chicken-corner-phase-6-mohali/info,30.7372768733,76.7158247530
11970,https://www.zomato.com/chandigarh/roadside-hunger-sector-32/info,30.7071755952,76.7757141218
11971,https://www.zomato.com/chennai/sree-mishti-bhog-purasavakkam/info,13.0814818257,80.2529778332
11972,https://www.zomato.com/chennai/madras-malabar-kitchen-egmore/info,13.0770593015,80.2623659000
11973,https://www.zomato.com/chennai/thalassery-camboose-injambakkam/info,12.9314918987,80.2522962168
11974,https://www.zomato.com/chennai/rose-unavagam-pallavaram/info,12.9804001110,80.1442521438
11975,https://www.zomato.com/chennai/hotel-sri-kamatchi-ekkaduthangal/info,13.0161924012,80.2018777281
11976,https://www.zomato.com/chennai/taj-tandoori-chicken-perambur/info,13.1139430000,80.2351941000
11977,https://www.zomato.com/chennai/hotel-arunachala-pallavaram/info,12.9720973215,80.1401942968
11978,https://www.zomato.com/chennai/kabab-@-kottur-kotturpuram/info,13.0163171859,80.2435605973
11979,https://www.zomato.com/chennai/get-diety-anna-nagar-west/info,13.0922833980,80.2254483104
11980,https://www.zomato.com/chennai/karandai-selaiyur/info,12.9225979604,80.1413831860
11981,https://www.zomato.com/chennai/hare-krishna-restaurant-parrys/info,13.0891203067,80.2859891206
11982,https://www.zomato.com/chennai/waffkinz-1-perungudi/info,12.9742095555,80.2444091812
11983,https://www.zomato.com/chennai/r-cube-hotel-srr-grand-vandalur/info,12.8827192144,80.0811749697
11984,https://www.zomato.com/chennai/the-hommus-family-egmore/info,13.0855120601,80.2629948780
11985,https://www.zomato.com/chennai/the-madras-bakery-mogappair/info,13.0806892258,80.1637625322
